timestamp,user_id,country,sex,age_range,device_type,language,product,traffic_source,browser,session_duration_seconds,conversion_action,pages_visited,cart_value,bounce
2025-08-15 15:39:48,user_3039,Australia,Male,55-64,Desktop,ja,Product_20,Referral,Chrome,2,Viewed Product,8,294.69,0
2024-11-13 21:46:37,user_2863,Australia,Female,45-54,Mobile,de,Product_6,Email,Chrome,24,Abandoned Cart,4,17.68,0
2024-10-28 08:59:39,user_3688,Canada,Female,55-64,Tablet,pt,Product_15,Paid Search,Opera,4,Added to Cart,1,165.21,1
2025-01-27 23:25:51,user_552,France,Other,35-44,Tablet,ja,Product_16,Referral,Opera,181,Viewed Product,13,130.04,1
2025-03-15 05:00:16,user_3549,Australia,Male,35-44,Desktop,hi,Product_12,Direct,Opera,135,Purchased,13,336.8441191182567,0
2025-09-11 04:24:26,user_1781,UK,Male,45-54,Tablet,pt,Product_7,Email,Safari,153,Abandoned Cart,14,81.36,1
2025-07-02 03:15:49,user_300,Germany,Male,45-54,Tablet,fr,Product_3,Direct,Firefox,13,Initiated Checkout,13,40.42,1
2024-10-01 11:35:15,user_410,Japan,Female,45-54,Desktop,pt,Product_18,Social,Opera,152,Viewed Product,10,73.36,0
2025-07-03 05:26:05,user_430,South Korea,Other,25-34,Tablet,ko,Product_17,Referral,Safari,0,Viewed Product,7,262.76,0
2024-12-09 16:00:21,user_2723,South Korea,Other,35-44,Mobile,ko,Product_7,Organic Search,Edge,37,Abandoned Cart,14,172.47,1
2024-12-19 00:28:44,user_4459,UK,Female,18-24,Mobile,es,Product_5,Direct,Opera,27,Viewed Product,2,112.27,0
2025-01-18 22:23:58,user_2615,Japan,Male,35-44,Desktop,fr,Product_18,Paid Search,Opera,113,Added to Cart,9,254.59,1
2025-03-03 05:58:05,user_3328,Brazil,Male,45-54,Mobile,hi,Product_17,Paid Search,Edge,69,Abandoned Cart,5,172.45,0
2025-01-31 03:38:33,user_927,India,Female,45-54,Mobile,ja,Product_20,Email,Firefox,138,Initiated Checkout,14,256.63,0
2024-12-27 13:33:24,user_2842,Germany,Female,25-34,Tablet,de,Product_4,Referral,Safari,128,Viewed Product,2,263.76,0
2024-12-29 06:58:39,user_3074,UK,Male,45-54,Mobile,fr,Product_2,Social,Chrome,33,Added to Cart,11,135.4,1
2025-01-30 07:46:48,user_4391,UK,Male,65+,Desktop,en,Product_15,Paid Search,Chrome,213,Viewed Product,13,178.92,0
2025-08-03 11:51:55,user_3105,Canada,Male,65+,Mobile,hi,Product_9,Direct,Edge,51,Added to Cart,11,38.15,1
2025-08-21 14:53:30,user_2668,USA,Female,55-64,Tablet,de,Product_10,Referral,Opera,7,Initiated Checkout,9,201.2,0
2025-07-19 18:44:31,user_1653,USA,Male,25-34,Desktop,en,Product_18,Referral,Edge,79,Viewed Product,14,245.43,0
2025-02-18 00:02:28,user_1528,Australia,Male,25-34,Mobile,fr,Product_4,Paid Search,Edge,149,Viewed Product,5,117.21,1
2024-10-11 08:00:41,user_1534,India,Male,18-24,Mobile,hi,Product_20,Direct,Chrome,36,Added to Cart,2,104.19,0
2024-11-29 13:09:30,user_1594,Australia,Male,35-44,Mobile,ko,Product_9,Referral,Opera,354,Initiated Checkout,11,181.76,1
2025-05-04 16:27:43,user_1248,UK,Other,18-24,Tablet,ko,Product_6,Direct,Opera,45,Added to Cart,8,19.29,0
2024-12-17 00:36:37,user_3703,Japan,Male,25-34,Desktop,ko,Product_8,Direct,Opera,7,Viewed Product,7,287.57,0
2025-03-11 04:58:43,user_2278,Germany,Male,25-34,Mobile,ko,Product_13,Paid Search,Opera,74,Viewed Product,7,172.81,0
2025-03-10 14:23:25,user_1348,South Korea,Male,55-64,Mobile,fr,Product_1,Organic Search,Safari,74,Initiated Checkout,14,38.58,1
2025-04-23 21:11:45,user_1502,USA,Female,25-34,Desktop,pt,Product_6,Social,Safari,142,Initiated Checkout,1,201.1,0
2025-04-26 12:50:57,user_4252,France,Other,35-44,Desktop,de,Product_16,Social,Safari,179,Added to Cart,9,74.33,0
2024-11-11 06:31:26,user_1577,Canada,Other,55-64,Desktop,es,Product_9,Social,Opera,70,Viewed Product,12,162.05,0
2024-10-02 22:38:39,user_542,Germany,Female,55-64,Desktop,es,Product_7,Email,Opera,31,Viewed Product,11,254.97,1
2025-09-30 23:49:56,user_1686,India,Male,35-44,Mobile,pt,Product_13,Organic Search,Edge,113,Added to Cart,11,170.78,1
2025-04-26 06:00:13,user_1354,Germany,Female,55-64,Desktop,ko,Product_16,Social,Opera,27,Viewed Product,12,79.33,0
2025-04-29 18:29:12,user_5,USA,Male,18-24,Mobile,pt,Product_2,Referral,Opera,6,Added to Cart,3,58.34,1
2025-01-01 23:46:35,user_344,USA,Other,55-64,Tablet,hi,Product_18,Paid Search,Safari,6,Abandoned Cart,7,118.2,0
2024-10-21 05:52:13,user_1635,Japan,Male,55-64,Mobile,pt,Product_12,Social,Firefox,45,Added to Cart,1,160.67,0
2024-12-06 15:39:43,user_1975,Germany,Female,55-64,Desktop,en,Product_16,Social,Safari,279,Added to Cart,13,237.12,0
2025-01-30 04:18:22,user_1302,Brazil,Other,18-24,Tablet,ja,Product_14,Direct,Safari,2,Added to Cart,14,39.12,0
2025-09-03 20:38:07,user_1548,Brazil,Male,55-64,Mobile,es,Product_17,Paid Search,Chrome,20,Viewed Product,12,19.7,1
2025-02-14 06:16:59,user_3073,UK,Female,35-44,Tablet,es,Product_5,Paid Search,Edge,89,Purchased,8,419.8818168580903,1
2024-10-15 01:52:51,user_2369,Japan,Female,35-44,Mobile,fr,Product_13,Paid Search,Chrome,143,Viewed Product,1,225.42,1
2024-10-08 17:40:54,user_4444,USA,Other,35-44,Mobile,ko,Product_20,Social,Edge,63,Viewed Product,13,220.86,0
2025-08-14 05:44:12,user_3006,Australia,Female,45-54,Desktop,de,Product_16,Social,Edge,114,Added to Cart,8,33.77,0
2025-09-30 08:19:28,user_1660,India,Female,25-34,Desktop,pt,Product_18,Direct,Chrome,67,Purchased,14,325.24590238200426,0
2025-01-03 18:16:50,user_3056,India,Female,35-44,Desktop,fr,Product_4,Referral,Chrome,96,Viewed Product,4,106.33,1
2025-08-18 18:49:47,user_4607,Brazil,Female,65+,Desktop,hi,Product_5,Referral,Safari,25,Added to Cart,4,90.83,0
2025-04-12 20:06:48,user_4317,India,Female,65+,Tablet,fr,Product_18,Referral,Safari,58,Viewed Product,6,247.84,1
2025-05-24 13:24:18,user_3441,Brazil,Female,18-24,Desktop,fr,Product_15,Paid Search,Chrome,47,Viewed Product,13,233.53,0
2025-02-03 18:53:21,user_1884,UK,Male,55-64,Desktop,es,Product_18,Organic Search,Edge,183,Added to Cart,7,215.63,1
2025-06-23 09:40:10,user_3820,India,Female,35-44,Desktop,hi,Product_5,Paid Search,Edge,41,Viewed Product,2,103.66,1
2024-12-05 11:47:26,user_2337,Germany,Female,18-24,Tablet,pt,Product_1,Social,Opera,88,Viewed Product,6,49.55,0
2025-05-09 19:45:05,user_3009,South Korea,Female,65+,Desktop,pt,Product_7,Organic Search,Opera,225,Initiated Checkout,3,224.67,0
2025-03-10 13:14:09,user_284,France,Male,55-64,Mobile,es,Product_16,Referral,Edge,77,Added to Cart,14,93.37,0
2024-12-02 10:37:04,user_3777,Japan,Male,35-44,Desktop,fr,Product_5,Organic Search,Safari,16,Initiated Checkout,6,289.17,0
2025-03-14 06:49:36,user_4542,Germany,Other,35-44,Desktop,pt,Product_18,Organic Search,Safari,93,Added to Cart,3,261.45,1
2025-08-18 11:00:27,user_3560,USA,Other,65+,Desktop,fr,Product_7,Direct,Chrome,26,Abandoned Cart,8,111.83,1
2024-10-24 16:00:55,user_4314,Brazil,Other,35-44,Tablet,ko,Product_7,Email,Firefox,142,Abandoned Cart,2,79.6,0
2025-01-10 12:12:24,user_437,UK,Other,65+,Mobile,es,Product_2,Social,Chrome,131,Added to Cart,14,236.04,0
2025-01-08 15:09:03,user_2142,South Korea,Male,55-64,Mobile,fr,Product_9,Social,Firefox,155,Added to Cart,10,268.96,0
2025-05-17 05:46:12,user_598,France,Female,35-44,Tablet,es,Product_13,Organic Search,Edge,8,Added to Cart,5,289.44,1
2024-11-26 14:02:28,user_2679,Brazil,Female,18-24,Tablet,ko,Product_10,Referral,Opera,5,Added to Cart,6,157.57,0
2024-12-15 16:29:19,user_4510,Germany,Male,65+,Desktop,ko,Product_13,Paid Search,Safari,181,Initiated Checkout,11,67.01,0
2025-06-24 18:33:28,user_2074,Australia,Male,65+,Desktop,ko,Product_6,Direct,Edge,56,Viewed Product,7,96.1,0
2025-06-25 14:30:38,user_2430,UK,Other,45-54,Desktop,ko,Product_6,Direct,Firefox,27,Viewed Product,1,267.79,1
2024-11-07 18:09:05,user_2674,South Korea,Female,65+,Mobile,de,Product_3,Direct,Edge,6,Purchased,13,186.54596500315233,0
2024-10-13 11:16:14,user_2915,South Korea,Female,25-34,Tablet,en,Product_7,Direct,Chrome,32,Viewed Product,3,150.35,0
2025-05-24 11:05:51,user_2391,France,Other,55-64,Mobile,ja,Product_13,Direct,Firefox,620,Viewed Product,2,81.19,0
2024-11-05 16:12:36,user_2488,Australia,Male,35-44,Mobile,fr,Product_8,Email,Safari,52,Added to Cart,3,218.0,0
2025-08-29 03:13:45,user_3600,India,Female,18-24,Mobile,fr,Product_12,Email,Chrome,25,Viewed Product,5,268.03,0
2025-05-24 02:57:59,user_3586,Brazil,Female,55-64,Mobile,fr,Product_13,Referral,Chrome,129,Abandoned Cart,10,289.69,1
2025-05-02 13:00:22,user_2556,Japan,Male,18-24,Mobile,ja,Product_18,Organic Search,Safari,323,Viewed Product,11,106.84,0
2024-10-02 07:59:52,user_25,France,Other,35-44,Desktop,ja,Product_19,Referral,Safari,13,Added to Cart,11,79.7,0
2025-09-22 02:04:55,user_718,Canada,Male,25-34,Desktop,pt,Product_1,Direct,Chrome,50,Viewed Product,14,22.05,1
2024-10-20 16:53:54,user_1731,India,Other,45-54,Mobile,es,Product_3,Direct,Edge,57,Added to Cart,6,64.17,1
2025-02-14 23:36:24,user_1700,France,Male,45-54,Mobile,hi,Product_11,Email,Edge,253,Added to Cart,11,269.15,0
2024-10-08 21:07:14,user_4665,Canada,Other,25-34,Mobile,es,Product_14,Direct,Opera,97,Viewed Product,6,93.83,0
2025-04-20 02:06:42,user_210,France,Female,55-64,Mobile,fr,Product_2,Email,Opera,121,Added to Cart,6,114.58,0
2024-12-02 12:11:36,user_4811,Australia,Female,65+,Mobile,pt,Product_16,Referral,Opera,167,Added to Cart,8,20.78,0
2024-10-30 11:20:23,user_3105,Brazil,Female,45-54,Mobile,ja,Product_5,Direct,Opera,5,Viewed Product,9,215.7,0
2024-11-26 23:27:46,user_3340,Germany,Female,35-44,Tablet,en,Product_14,Paid Search,Edge,61,Added to Cart,12,154.08,1
2024-12-03 03:21:16,user_1293,India,Female,55-64,Mobile,de,Product_11,Organic Search,Chrome,843,Viewed Product,11,246.19,1
2025-09-23 12:17:46,user_1555,India,Male,18-24,Tablet,fr,Product_20,Direct,Safari,521,Viewed Product,7,31.87,0
2024-11-21 22:31:06,user_4696,Japan,Female,45-54,Tablet,pt,Product_20,Paid Search,Firefox,42,Initiated Checkout,13,250.53,0
2025-02-13 21:01:08,user_1630,India,Male,65+,Mobile,ko,Product_17,Organic Search,Safari,66,Added to Cart,10,188.76,0
2025-02-12 19:31:45,user_1546,Australia,Other,65+,Mobile,de,Product_8,Email,Edge,55,Added to Cart,10,128.49,0
2025-07-17 15:42:40,user_1114,Japan,Female,65+,Mobile,es,Product_14,Social,Edge,62,Purchased,6,37.75069295342817,0
2025-07-14 23:15:21,user_4878,Germany,Male,35-44,Tablet,hi,Product_10,Social,Edge,83,Viewed Product,14,139.51,0
2024-11-03 20:54:51,user_3155,UK,Other,25-34,Mobile,hi,Product_11,Organic Search,Safari,308,Viewed Product,3,22.4,0
2025-01-17 19:22:07,user_4163,Japan,Female,35-44,Tablet,en,Product_14,Email,Chrome,4,Added to Cart,1,299.0,1
2025-04-11 07:41:52,user_4385,Canada,Male,18-24,Tablet,ja,Product_19,Referral,Firefox,22,Added to Cart,12,200.73,0
2025-02-11 11:32:13,user_1708,Japan,Female,45-54,Tablet,es,Product_16,Email,Edge,119,Viewed Product,6,213.58,0
2024-11-17 20:24:08,user_1753,Canada,Female,65+,Desktop,ja,Product_16,Email,Safari,30,Abandoned Cart,7,98.2,0
2024-12-04 13:17:01,user_3246,UK,Other,55-64,Desktop,en,Product_17,Direct,Firefox,365,Viewed Product,14,198.36,0
2025-06-20 13:11:52,user_2780,South Korea,Other,18-24,Desktop,en,Product_17,Paid Search,Firefox,136,Abandoned Cart,3,234.74,0
2024-10-30 01:16:34,user_1953,Canada,Male,35-44,Desktop,fr,Product_8,Organic Search,Safari,70,Initiated Checkout,6,279.19,1
2025-09-16 07:47:03,user_663,Brazil,Other,18-24,Tablet,fr,Product_14,Referral,Firefox,0,Added to Cart,3,1.19,1
2025-05-23 15:15:47,user_2904,UK,Female,18-24,Tablet,es,Product_11,Paid Search,Edge,2,Viewed Product,8,205.51,0
2024-11-08 02:56:35,user_4199,Germany,Other,45-54,Tablet,pt,Product_9,Social,Safari,179,Viewed Product,2,50.41,0
2025-04-20 07:19:06,user_2688,UK,Male,25-34,Mobile,pt,Product_12,Direct,Safari,18,Added to Cart,3,36.8,0
2025-02-07 08:39:51,user_2573,France,Other,35-44,Tablet,ko,Product_20,Email,Safari,36,Viewed Product,8,17.73,0
2025-01-29 10:14:33,user_4751,Australia,Other,65+,Tablet,en,Product_10,Organic Search,Edge,82,Initiated Checkout,2,253.31,0
2024-11-20 02:19:57,user_1108,Australia,Other,35-44,Desktop,de,Product_15,Email,Safari,55,Initiated Checkout,5,266.75,0
2025-03-19 14:05:34,user_4506,France,Female,35-44,Tablet,de,Product_16,Direct,Safari,9,Abandoned Cart,8,234.79,1
2025-09-28 14:44:26,user_2015,USA,Female,18-24,Desktop,en,Product_1,Direct,Firefox,414,Purchased,14,490.51568578494516,0
2025-06-05 19:27:04,user_1033,Brazil,Other,65+,Mobile,pt,Product_16,Email,Opera,1,Initiated Checkout,12,82.27,0
2025-01-15 21:51:30,user_3444,USA,Male,25-34,Desktop,fr,Product_14,Email,Chrome,405,Initiated Checkout,1,95.65,1
2025-03-20 08:34:29,user_2701,USA,Female,35-44,Mobile,en,Product_17,Email,Safari,140,Purchased,2,97.05145330541863,0
2024-11-12 19:51:12,user_3486,Canada,Male,65+,Tablet,ja,Product_14,Referral,Safari,48,Added to Cart,10,23.54,0
2025-02-26 12:30:52,user_4942,USA,Female,25-34,Desktop,hi,Product_15,Email,Safari,59,Added to Cart,6,77.49,1
2025-09-18 00:26:02,user_4429,Brazil,Other,35-44,Mobile,pt,Product_17,Referral,Chrome,55,Abandoned Cart,12,238.92,1
2024-12-27 03:57:36,user_4828,Canada,Other,18-24,Tablet,en,Product_18,Social,Chrome,102,Initiated Checkout,12,68.45,0
2024-12-14 01:49:08,user_199,Japan,Other,45-54,Tablet,en,Product_10,Social,Firefox,109,Viewed Product,5,277.77,0
2025-01-14 19:39:23,user_4176,Australia,Male,18-24,Tablet,ja,Product_1,Direct,Safari,92,Purchased,7,361.05376787358756,0
2024-11-10 00:30:59,user_921,South Korea,Female,65+,Desktop,ja,Product_8,Direct,Edge,80,Purchased,6,292.9747335735379,0
2025-09-30 16:33:21,user_2410,India,Other,45-54,Tablet,de,Product_17,Direct,Opera,271,Initiated Checkout,12,16.15,0
2024-12-21 18:14:16,user_4975,UK,Other,18-24,Mobile,ja,Product_4,Social,Safari,69,Viewed Product,2,221.23,1
2024-12-29 06:02:44,user_3948,Japan,Female,65+,Desktop,es,Product_5,Organic Search,Safari,73,Viewed Product,11,143.19,0
2025-03-22 20:01:33,user_1755,Australia,Female,45-54,Mobile,de,Product_2,Social,Edge,14,Viewed Product,8,173.45,0
2025-02-27 11:21:59,user_804,USA,Male,45-54,Tablet,es,Product_11,Organic Search,Opera,39,Abandoned Cart,12,181.97,0
2025-08-27 05:51:37,user_582,India,Male,55-64,Tablet,hi,Product_16,Direct,Firefox,146,Viewed Product,2,76.6,0
2025-09-06 07:17:36,user_1097,South Korea,Male,65+,Tablet,de,Product_1,Email,Chrome,89,Added to Cart,6,285.08,1
2025-02-09 11:32:35,user_2181,USA,Other,65+,Tablet,fr,Product_10,Direct,Edge,40,Abandoned Cart,5,198.07,1
2025-04-06 12:43:21,user_848,USA,Female,55-64,Tablet,fr,Product_18,Direct,Firefox,74,Viewed Product,4,127.78,0
2025-05-26 20:38:24,user_2486,Australia,Other,25-34,Tablet,de,Product_18,Referral,Firefox,35,Added to Cart,8,253.43,1
2024-12-05 02:10:31,user_4969,Canada,Male,55-64,Mobile,es,Product_15,Direct,Edge,54,Added to Cart,8,245.37,0
2025-07-23 06:43:07,user_1044,UK,Male,55-64,Tablet,hi,Product_6,Social,Opera,388,Initiated Checkout,14,31.61,0
2024-10-12 07:53:19,user_2248,France,Female,35-44,Mobile,de,Product_18,Email,Safari,43,Added to Cart,4,173.31,0
2025-08-16 07:56:48,user_3194,Japan,Female,45-54,Mobile,pt,Product_10,Referral,Safari,108,Initiated Checkout,4,235.14,0
2025-04-02 05:32:45,user_2470,South Korea,Other,18-24,Mobile,de,Product_17,Direct,Opera,15,Viewed Product,6,299.35,1
2025-07-24 11:14:31,user_3100,USA,Male,55-64,Desktop,pt,Product_17,Social,Edge,37,Viewed Product,10,142.06,0
2025-07-14 00:28:32,user_154,South Korea,Female,55-64,Desktop,fr,Product_20,Referral,Chrome,218,Initiated Checkout,7,161.89,1
2025-08-26 11:29:33,user_873,France,Male,25-34,Mobile,es,Product_11,Referral,Opera,88,Abandoned Cart,12,46.01,0
2025-09-21 20:22:30,user_4052,India,Other,65+,Mobile,pt,Product_12,Email,Firefox,2,Abandoned Cart,10,50.1,0
2025-09-21 15:51:49,user_1151,USA,Male,55-64,Desktop,fr,Product_10,Paid Search,Opera,124,Viewed Product,14,57.81,0
2025-02-28 09:28:00,user_1133,Japan,Female,55-64,Tablet,en,Product_3,Social,Opera,222,Viewed Product,13,218.88,1
2024-11-22 14:14:44,user_2283,Canada,Female,55-64,Mobile,de,Product_16,Referral,Safari,195,Viewed Product,3,133.73,1
2025-04-28 01:00:14,user_2436,France,Male,45-54,Desktop,ja,Product_6,Direct,Chrome,208,Added to Cart,4,83.25,0
2025-03-26 02:11:05,user_1010,UK,Male,55-64,Mobile,en,Product_8,Direct,Chrome,80,Viewed Product,3,114.76,0
2024-12-06 23:27:09,user_457,USA,Other,65+,Mobile,hi,Product_8,Paid Search,Safari,61,Purchased,7,67.47143955651424,0
2025-05-31 20:55:01,user_67,UK,Male,18-24,Mobile,ko,Product_6,Direct,Chrome,88,Viewed Product,1,42.09,0
2025-05-13 05:07:40,user_2899,France,Male,35-44,Desktop,fr,Product_6,Referral,Edge,109,Added to Cart,10,272.27,1
2025-08-13 03:05:13,user_904,Brazil,Female,25-34,Desktop,en,Product_9,Direct,Opera,316,Initiated Checkout,14,275.56,0
2025-09-28 01:48:22,user_2495,South Korea,Male,45-54,Mobile,hi,Product_20,Social,Safari,0,Initiated Checkout,9,55.22,0
2024-12-22 07:26:18,user_3343,Germany,Male,45-54,Tablet,en,Product_15,Social,Edge,186,Abandoned Cart,11,231.31,0
2025-08-24 12:17:44,user_978,Japan,Other,35-44,Desktop,de,Product_16,Organic Search,Edge,94,Abandoned Cart,11,274.33,0
2025-08-01 14:16:11,user_3830,Canada,Other,35-44,Tablet,en,Product_14,Direct,Chrome,88,Viewed Product,5,82.76,0
2025-09-30 14:54:26,user_2389,France,Male,45-54,Mobile,ko,Product_11,Paid Search,Firefox,222,Purchased,6,95.22567921518255,0
2025-07-04 06:05:05,user_205,Japan,Other,18-24,Desktop,hi,Product_19,Social,Firefox,340,Initiated Checkout,14,215.93,0
2025-09-27 17:47:22,user_2515,Germany,Other,55-64,Mobile,ko,Product_18,Referral,Edge,137,Abandoned Cart,2,263.67,0
2024-12-31 00:59:41,user_1600,Germany,Male,65+,Desktop,hi,Product_19,Paid Search,Safari,22,Added to Cart,7,20.59,0
2025-02-25 15:56:40,user_2963,USA,Female,55-64,Mobile,pt,Product_3,Paid Search,Safari,218,Abandoned Cart,11,3.66,0
2025-02-14 04:04:47,user_3624,India,Male,35-44,Tablet,hi,Product_18,Email,Edge,683,Added to Cart,6,124.36,0
2025-08-17 18:20:05,user_2869,South Korea,Other,35-44,Desktop,en,Product_2,Organic Search,Safari,43,Initiated Checkout,10,88.24,1
2025-08-29 10:14:35,user_2371,Brazil,Other,65+,Tablet,de,Product_19,Social,Opera,10,Abandoned Cart,3,46.74,0
2025-08-10 08:42:16,user_4597,USA,Female,25-34,Tablet,en,Product_5,Email,Firefox,66,Added to Cart,7,162.97,1
2024-11-20 10:13:34,user_1100,Australia,Female,55-64,Desktop,ja,Product_3,Social,Opera,4,Purchased,13,221.29251969457167,0
2024-11-01 18:46:39,user_1840,India,Female,35-44,Tablet,es,Product_19,Direct,Safari,58,Purchased,7,456.8454909908147,1
2025-01-18 10:03:16,user_1445,Japan,Other,45-54,Mobile,pt,Product_1,Paid Search,Firefox,11,Added to Cart,11,91.18,0
2024-11-07 05:26:38,user_64,Japan,Other,65+,Mobile,es,Product_13,Direct,Firefox,326,Purchased,7,541.2941463143702,0
2024-10-31 00:19:56,user_1674,India,Female,65+,Desktop,pt,Product_6,Organic Search,Safari,8,Viewed Product,3,133.02,0
2024-11-06 22:39:25,user_222,Australia,Male,25-34,Mobile,ko,Product_2,Referral,Firefox,23,Added to Cart,13,186.8,0
2024-10-26 05:17:58,user_2844,India,Other,55-64,Desktop,de,Product_11,Paid Search,Edge,193,Initiated Checkout,6,223.62,1
2025-09-20 04:17:25,user_2675,Japan,Female,18-24,Tablet,de,Product_13,Social,Opera,18,Added to Cart,9,76.36,0
2025-05-07 23:53:28,user_4497,France,Other,55-64,Mobile,en,Product_18,Paid Search,Safari,110,Abandoned Cart,10,96.33,0
2025-09-06 19:32:33,user_1546,Brazil,Male,55-64,Tablet,ko,Product_12,Social,Opera,55,Abandoned Cart,14,74.5,0
2025-09-27 21:05:24,user_2238,France,Male,35-44,Desktop,de,Product_9,Direct,Opera,52,Viewed Product,14,29.04,1
2024-12-26 10:57:46,user_4284,Brazil,Other,18-24,Mobile,hi,Product_20,Paid Search,Chrome,88,Added to Cart,9,192.94,1
2025-01-24 21:33:28,user_28,Germany,Female,55-64,Mobile,es,Product_20,Email,Chrome,218,Viewed Product,5,99.53,0
2025-06-24 17:40:48,user_1834,South Korea,Other,55-64,Desktop,hi,Product_7,Social,Firefox,44,Added to Cart,9,4.21,0
2024-10-10 08:06:19,user_3135,Germany,Female,25-34,Tablet,es,Product_16,Organic Search,Edge,213,Purchased,12,298.83884577943365,1
2025-08-31 08:23:07,user_40,India,Female,65+,Desktop,hi,Product_19,Referral,Chrome,69,Added to Cart,13,61.81,0
2024-12-22 12:09:06,user_303,Japan,Other,55-64,Mobile,ja,Product_3,Direct,Firefox,227,Initiated Checkout,3,137.96,0
2025-05-04 06:20:10,user_1626,Canada,Male,65+,Tablet,de,Product_14,Paid Search,Chrome,21,Initiated Checkout,2,231.54,1
2025-02-01 23:04:26,user_1691,Germany,Female,25-34,Mobile,hi,Product_10,Paid Search,Edge,160,Viewed Product,9,71.58,0
2025-04-21 14:46:38,user_4141,Brazil,Female,55-64,Mobile,hi,Product_13,Organic Search,Safari,165,Added to Cart,5,80.2,0
2025-09-17 12:12:18,user_3363,India,Other,45-54,Mobile,ko,Product_10,Social,Opera,101,Viewed Product,1,175.07,0
2025-01-23 18:48:09,user_1612,Australia,Female,65+,Mobile,ko,Product_15,Paid Search,Opera,114,Added to Cart,14,65.15,0
2025-04-11 16:33:19,user_3747,Japan,Other,25-34,Tablet,ja,Product_9,Email,Opera,336,Viewed Product,2,120.72,1
2025-02-14 15:54:51,user_331,USA,Female,18-24,Tablet,hi,Product_20,Organic Search,Edge,6,Added to Cart,9,239.01,0
2025-08-03 07:27:21,user_4289,Canada,Other,35-44,Tablet,pt,Product_2,Email,Firefox,40,Purchased,14,300.2476079159989,0
2025-09-26 23:18:33,user_1833,Canada,Female,25-34,Tablet,de,Product_20,Paid Search,Chrome,24,Viewed Product,3,24.54,1
2025-03-05 08:20:51,user_2412,France,Female,55-64,Tablet,de,Product_14,Referral,Edge,31,Viewed Product,5,87.22,0
2024-10-24 01:48:46,user_753,Germany,Other,35-44,Desktop,fr,Product_7,Email,Chrome,107,Viewed Product,2,110.97,0
2025-08-14 22:16:27,user_510,Australia,Female,45-54,Mobile,fr,Product_14,Email,Edge,53,Viewed Product,2,253.23,0
2025-04-13 01:19:07,user_4249,Germany,Male,65+,Tablet,ko,Product_3,Email,Chrome,37,Viewed Product,9,233.55,1
2025-07-09 02:12:36,user_3339,USA,Male,55-64,Mobile,en,Product_18,Paid Search,Safari,45,Initiated Checkout,2,37.91,0
2025-04-11 06:48:46,user_4685,South Korea,Male,18-24,Desktop,pt,Product_19,Organic Search,Firefox,74,Viewed Product,4,59.98,1
2025-09-06 15:31:17,user_3186,India,Male,45-54,Tablet,es,Product_8,Email,Chrome,391,Initiated Checkout,6,69.92,1
2025-09-30 18:25:06,user_3825,Brazil,Male,25-34,Desktop,pt,Product_5,Organic Search,Chrome,2,Viewed Product,3,99.16,1
2025-04-04 02:56:26,user_3196,USA,Other,18-24,Mobile,pt,Product_18,Direct,Edge,78,Added to Cart,7,163.47,0
2025-01-28 16:36:40,user_573,South Korea,Female,55-64,Mobile,pt,Product_2,Email,Safari,148,Added to Cart,10,78.83,0
2025-01-19 22:46:28,user_2385,Germany,Female,35-44,Tablet,de,Product_20,Organic Search,Edge,37,Initiated Checkout,9,69.16,0
2025-04-10 18:20:44,user_1284,Brazil,Male,25-34,Tablet,de,Product_3,Paid Search,Firefox,38,Added to Cart,13,244.26,0
2025-01-17 03:53:44,user_3653,Australia,Female,45-54,Mobile,de,Product_11,Social,Opera,245,Initiated Checkout,8,190.97,0
2025-06-02 00:39:33,user_2394,Australia,Other,18-24,Mobile,ko,Product_3,Referral,Opera,188,Added to Cart,5,61.08,1
2025-06-29 04:16:53,user_616,Canada,Female,25-34,Mobile,en,Product_11,Email,Chrome,59,Viewed Product,8,184.09,0
2024-10-22 17:21:49,user_4112,Brazil,Male,45-54,Desktop,es,Product_10,Direct,Safari,13,Purchased,12,465.4383107140405,0
2025-04-08 21:16:15,user_2696,Australia,Female,25-34,Mobile,en,Product_15,Direct,Opera,116,Added to Cart,6,116.38,1
2024-10-05 11:31:39,user_1196,Germany,Female,45-54,Desktop,pt,Product_12,Social,Safari,385,Added to Cart,10,11.59,1
2024-11-01 21:24:28,user_937,Germany,Male,35-44,Desktop,fr,Product_5,Referral,Firefox,327,Added to Cart,6,242.94,0
2024-10-12 21:55:52,user_2398,Australia,Female,35-44,Tablet,fr,Product_17,Social,Chrome,198,Viewed Product,13,277.07,0
2024-12-25 12:12:56,user_3287,France,Other,65+,Mobile,es,Product_18,Email,Opera,79,Initiated Checkout,4,219.7,0
2025-08-14 12:01:22,user_2393,Japan,Female,45-54,Tablet,de,Product_18,Social,Chrome,43,Initiated Checkout,10,88.16,0
2025-03-04 12:04:40,user_3350,Australia,Female,65+,Mobile,es,Product_15,Organic Search,Safari,7,Added to Cart,6,99.09,1
2025-04-30 03:18:34,user_3281,France,Male,55-64,Desktop,ja,Product_18,Organic Search,Chrome,93,Abandoned Cart,7,270.97,0
2025-02-22 14:55:30,user_2853,USA,Male,25-34,Mobile,en,Product_18,Email,Edge,25,Initiated Checkout,1,6.14,0
2024-10-06 14:20:03,user_4986,Australia,Other,25-34,Tablet,de,Product_5,Email,Firefox,376,Initiated Checkout,8,190.11,0
